((22, 37), 0.704)
((23, 41), 0.704)
((25, 52), 0.704)
((25, 53), 0.704)
((25, 54), 0.704)
((26, 36), 0.704)
((26, 41), 0.704)
((27, 39), 0.704)
((28, 31), 0.704)
((28, 36), 0.704)
((20, 49), 0.708)
((21, 34), 0.708)
((21, 46), 0.708)
((22, 40), 0.708)
((22, 50), 0.708)
((23, 44), 0.708)
((23, 50), 0.708)
((24, 39), 0.708)
((25, 45), 0.708)
((25, 50), 0.708)
((26, 52), 0.708)
((3, 26), 0.712)
((8, 21), 0.712)
((8, 46), 0.712)
((11, 46), 0.712)
((20, 47), 0.712)
((22, 42), 0.712)
((23, 38), 0.712)
((25, 30), 0.712)
((26, 47), 0.712)
((32, 35), 0.712)
((11, 26), 0.716)
((15, 29), 0.716)
((20, 26), 0.716)
((20, 57), 0.716)
((21, 24), 0.716)
((21, 26), 0.716)
((21, 42), 0.716)
((21, 58), 0.716)
((22, 39), 0.716)
((23, 28), 0.716)
((24, 33), 0.716)
((25, 28), 0.716)
((26, 31), 0.716)
((26, 50), 0.716)
((27, 38), 0.716)
((30, 41), 0.716)
((7, 25), 0.72)
((20, 43), 0.72)
((20, 51), 0.72)
((21, 40), 0.72)
((22, 47), 0.72)
((23, 42), 0.72)
((25, 56), 0.72)
((27, 34), 0.72)
((27, 42), 0.72)
((5, 26), 0.724)
((14, 21), 0.724)
((20, 41), 0.724)
((21, 51), 0.724)
((24, 40), 0.724)
((25, 33), 0.724)
((25, 41), 0.724)
((25, 47), 0.724)
((26, 30), 0.724)
((26, 38), 0.724)
((26, 58), 0.724)
((27, 44), 0.724)
((27, 58), 0.724)
((28, 43), 0.724)
((29, 35), 0.724)
((31, 33), 0.724)
((8, 26), 0.728)
((19, 54), 0.728)
((21, 36), 0.728)
((21, 39), 0.728)
((21, 47), 0.728)
((24, 28), 0.728)
((25, 42), 0.728)
((26, 40), 0.728)
((26, 44), 0.728)
((26, 49), 0.728)
((27, 40), 0.728)
((27, 52), 0.728)
((28, 39), 0.728)
((29, 51), 0.728)
((33, 36), 0.728)
((0, 26), 0.732)
((18, 26), 0.732)
((25, 39), 0.732)
((25, 58), 0.732)
((26, 33), 0.732)
((26, 42), 0.732)
((28, 30), 0.732)
((28, 33), 0.732)
((28, 51), 0.732)
((33, 42), 0.732)
((16, 26), 0.736)
((20, 50), 0.736)
((21, 41), 0.736)
((21, 53), 0.736)
((22, 44), 0.736)
((23, 43), 0.736)
((24, 38), 0.736)
((24, 43), 0.736)
((26, 51), 0.736)
((27, 48), 0.736)
((29, 48), 0.736)
((31, 38), 0.736)
((33, 40), 0.736)
((34, 39), 0.736)
((5, 32), 0.74)
((10, 32), 0.74)
((15, 26), 0.74)
((22, 46), 0.74)
((22, 48), 0.74)
((22, 49), 0.74)
((22, 51), 0.74)
((22, 55), 0.74)
((23, 48), 0.74)
((25, 31), 0.74)
((25, 38), 0.74)
((26, 54), 0.74)
((26, 57), 0.74)
((30, 42), 0.74)
((30, 52), 0.74)
((12, 26), 0.744)
((22, 57), 0.744)
((22, 58), 0.744)
((24, 41), 0.744)
((25, 55), 0.744)
((28, 41), 0.744)
((28, 50), 0.744)
((29, 49), 0.744)
((16, 46), 0.748)
((19, 21), 0.748)
((19, 45), 0.748)
((21, 38), 0.748)
((21, 44), 0.748)
((22, 45), 0.748)
((22, 52), 0.748)
((23, 26), 0.748)
((23, 45), 0.748)
((27, 43), 0.748)
((29, 52), 0.748)
((29, 55), 0.748)
((29, 57), 0.748)
((30, 40), 0.748)
((30, 57), 0.748)
((33, 38), 0.748)
((34, 35), 0.748)
((34, 36), 0.748)
((1, 32), 0.752)
((10, 29), 0.752)
((21, 45), 0.752)
((21, 54), 0.752)
((23, 53), 0.752)
((25, 48), 0.752)
((27, 46), 0.752)
((28, 38), 0.752)
((0, 29), 0.756)
((1, 26), 0.756)
((7, 32), 0.756)
((10, 26), 0.756)
((20, 29), 0.756)
((21, 55), 0.756)
((22, 43), 0.756)
((22, 54), 0.756)
((22, 56), 0.756)
((23, 40), 0.756)
((23, 52), 0.756)
((23, 54), 0.756)
((24, 42), 0.756)
((25, 40), 0.756)
((26, 56), 0.756)
((27, 51), 0.756)
((27, 54), 0.756)
((29, 30), 0.756)
((29, 33), 0.756)
((31, 36), 0.756)
((31, 40), 0.756)
((23, 57), 0.76)
((23, 58), 0.76)
((26, 55), 0.76)
((27, 41), 0.76)
((28, 47), 0.76)
((28, 52), 0.76)
((29, 40), 0.76)
((2, 26), 0.764)
((5, 29), 0.764)
((7, 21), 0.764)
((22, 53), 0.764)
((23, 56), 0.764)
((26, 29), 0.764)
((27, 45), 0.764)
((27, 56), 0.764)
((28, 54), 0.764)
((29, 34), 0.764)
((29, 39), 0.764)
((30, 45), 0.764)
((30, 50), 0.764)
((35, 36), 0.764)
((12, 32), 0.768)
((20, 46), 0.768)
((21, 43), 0.768)
((23, 49), 0.768)
((24, 52), 0.768)
((27, 50), 0.768)
((27, 57), 0.768)
((28, 42), 0.768)
((4, 32), 0.772)
((14, 46), 0.772)
((15, 46), 0.772)
((16, 29), 0.772)
((21, 50), 0.772)
((21, 56), 0.772)
((22, 29), 0.772)
((22, 41), 0.772)
((24, 45), 0.772)
((24, 51), 0.772)
((27, 29), 0.772)
((28, 40), 0.772)
((28, 56), 0.772)
((29, 44), 0.772)
((29, 53), 0.772)
((29, 54), 0.772)
((31, 44), 0.772)
((33, 39), 0.772)
((35, 37), 0.772)
((18, 29), 0.776)
((20, 39), 0.776)
((24, 32), 0.776)
((26, 39), 0.776)
((28, 49), 0.776)
((29, 46), 0.776)
((29, 50), 0.776)
((31, 41), 0.776)
((33, 44), 0.776)
((34, 38), 0.776)
((6, 29), 0.78)
((13, 29), 0.78)
((14, 29), 0.78)
((21, 32), 0.78)
((24, 54), 0.78)
((27, 53), 0.78)
((28, 45), 0.78)
((28, 46), 0.78)
((29, 41), 0.78)
((30, 38), 0.78)
((31, 43), 0.78)
((32, 47), 0.78)
((11, 32), 0.784)
((19, 31), 0.784)
((23, 51), 0.784)
((24, 56), 0.784)
((26, 43), 0.784)
((29, 31), 0.784)
((30, 44), 0.784)
((30, 51), 0.784)
((33, 46), 0.784)
((0, 32), 0.788)
((16, 34), 0.788)
((19, 29), 0.788)
((24, 29), 0.788)
((24, 44), 0.788)
((24, 53), 0.788)
((24, 57), 0.788)
((28, 57), 0.788)
((33, 43), 0.788)
((33, 51), 0.788)
((35, 38), 0.788)
((28, 44), 0.792)
((28, 48), 0.792)
((28, 53), 0.792)
((29, 42), 0.792)
((29, 58), 0.792)
((31, 54), 0.792)
((34, 51), 0.792)
((9, 29), 0.796)
((19, 34), 0.796)
((24, 47), 0.796)
((24, 48), 0.796)
((24, 58), 0.796)
((29, 38), 0.796)
((29, 45), 0.796)
((33, 41), 0.796)
((34, 44), 0.796)
((3, 32), 0.8)
((7, 26), 0.8)
((13, 32), 0.8)
((28, 32), 0.8)
((29, 37), 0.8)
((29, 56), 0.8)
((31, 32), 0.8)
((33, 58), 0.8)
((34, 49), 0.8)
((2, 29), 0.804)
((6, 32), 0.804)
((15, 32), 0.804)
((19, 32), 0.804)
((24, 46), 0.804)
((34, 43), 0.804)
((1, 29), 0.808)
((12, 29), 0.808)
((21, 52), 0.808)
((24, 50), 0.808)
((28, 58), 0.808)
((29, 36), 0.808)
((29, 47), 0.808)
((30, 48), 0.808)
((30, 49), 0.808)
((32, 40), 0.808)
((32, 41), 0.808)
((32, 45), 0.808)
((33, 57), 0.808)
((3, 29), 0.812)
((17, 29), 0.812)
((18, 32), 0.812)
((21, 29), 0.812)
((21, 48), 0.812)
((30, 58), 0.812)
((32, 42), 0.812)
((33, 45), 0.812)
((33, 53), 0.812)
((33, 54), 0.812)
((34, 58), 0.812)
((35, 39), 0.812)
((4, 29), 0.8160000000000001)
((11, 34), 0.8160000000000001)
((31, 53), 0.8160000000000001)
((32, 34), 0.8160000000000001)
((32, 43), 0.8160000000000001)
((35, 42), 0.8160000000000001)
((35, 43), 0.8160000000000001)
((9, 32), 0.8200000000000001)
((23, 46), 0.8200000000000001)
((30, 43), 0.8200000000000001)
((30, 54), 0.8200000000000001)
((32, 52), 0.8200000000000001)
((32, 55), 0.8200000000000001)
((36, 38), 0.8200000000000001)
((36, 40), 0.8200000000000001)
((8, 29), 0.8240000000000001)
((17, 32), 0.8240000000000001)
((21, 57), 0.8240000000000001)
((28, 29), 0.8240000000000001)
((30, 53), 0.8240000000000001)
((31, 48), 0.8240000000000001)
((32, 33), 0.8240000000000001)
((32, 48), 0.8240000000000001)
((32, 54), 0.8240000000000001)
((32, 56), 0.8240000000000001)
((33, 50), 0.8240000000000001)
((34, 40), 0.8240000000000001)
((34, 41), 0.8240000000000001)
((34, 45), 0.8240000000000001)
((34, 56), 0.8240000000000001)
((11, 29), 0.8280000000000001)
((23, 29), 0.8280000000000001)
((27, 32), 0.8280000000000001)
((29, 43), 0.8280000000000001)
((31, 52), 0.8280000000000001)
((35, 51), 0.8280000000000001)
((30, 56), 0.832)
((31, 58), 0.832)
((32, 39), 0.832)
((32, 46), 0.832)
((33, 47), 0.832)
((34, 42), 0.832)
((34, 46), 0.832)
((34, 50), 0.832)
((24, 49), 0.836)
((30, 32), 0.836)
((32, 50), 0.836)
((32, 51), 0.836)
((33, 52), 0.836)
((34, 54), 0.836)
((35, 56), 0.836)
((2, 32), 0.84)
((13, 37), 0.84)
((23, 32), 0.84)
((31, 45), 0.84)
((31, 46), 0.84)
((32, 36), 0.84)
((33, 49), 0.84)
((36, 39), 0.84)
((36, 42), 0.84)
((5, 37), 0.844)
((32, 57), 0.844)
((35, 41), 0.844)
((35, 52), 0.844)
((36, 41), 0.844)
((19, 46), 0.848)
((30, 46), 0.848)
((33, 56), 0.848)
((35, 40), 0.848)
((35, 45), 0.848)
((35, 54), 0.848)
((31, 42), 0.852)
((31, 56), 0.852)
((33, 48), 0.852)
((34, 57), 0.852)
((35, 48), 0.852)
((35, 57), 0.852)
((7, 29), 0.856)
((31, 51), 0.856)
((31, 57), 0.856)
((32, 49), 0.856)
((34, 52), 0.856)
((36, 46), 0.856)
((38, 39), 0.856)
((8, 32), 0.86)
((8, 39), 0.86)
((14, 32), 0.86)
((38, 42), 0.86)
((31, 50), 0.864)
((32, 44), 0.864)
((32, 53), 0.864)
((32, 58), 0.864)
((34, 53), 0.864)
((35, 50), 0.864)
((16, 32), 0.868)
((20, 32), 0.868)
((34, 48), 0.868)
((36, 48), 0.868)
((1, 37), 0.872)
((35, 53), 0.872)
((36, 43), 0.872)
((36, 45), 0.872)
((36, 47), 0.872)
((6, 55), 0.876)
((30, 37), 0.876)
((31, 49), 0.876)
((35, 44), 0.876)
((35, 58), 0.876)
((14, 37), 0.88)
((35, 47), 0.88)
((36, 49), 0.88)
((36, 50), 0.88)
((36, 53), 0.88)
((38, 40), 0.88)
((39, 41), 0.88)
((2, 37), 0.884)
((32, 38), 0.884)
((36, 44), 0.884)
((36, 51), 0.884)
((4, 37), 0.888)
((31, 37), 0.888)
((35, 46), 0.888)
((36, 57), 0.888)
((16, 39), 0.892)
((38, 48), 0.892)
((39, 40), 0.892)
((39, 43), 0.892)
((2, 39), 0.896)
((6, 37), 0.896)
((35, 55), 0.896)
((36, 56), 0.896)
((36, 58), 0.896)
((38, 51), 0.896)
((39, 49), 0.896)
((39, 53), 0.896)
((0, 37), 0.9)
((27, 37), 0.9)
((31, 39), 0.9)
((38, 56), 0.9)
((39, 45), 0.9)
((41, 42), 0.9)
((10, 39), 0.904)
((11, 37), 0.904)
((15, 39), 0.904)
((19, 37), 0.904)
((19, 39), 0.904)
((36, 54), 0.904)
((37, 47), 0.904)
((37, 50), 0.904)
((38, 41), 0.904)
((38, 57), 0.904)
((39, 48), 0.904)
((40, 42), 0.904)
((11, 39), 0.908)
((15, 37), 0.908)
((17, 37), 0.908)
((30, 39), 0.908)
((35, 49), 0.908)
((3, 37), 0.912)
((10, 37), 0.912)
((14, 39), 0.912)
((24, 37), 0.912)
((37, 51), 0.912)
((38, 43), 0.912)
((38, 58), 0.912)
((39, 50), 0.912)
((40, 49), 0.912)
((7, 37), 0.916)
((16, 37), 0.916)
((21, 37), 0.916)
((36, 37), 0.916)
((39, 52), 0.916)
((39, 57), 0.916)
((39, 58), 0.916)
((8, 37), 0.92)
((9, 37), 0.92)
((12, 37), 0.92)
((37, 41), 0.92)
((37, 44), 0.92)
((38, 45), 0.92)
((39, 51), 0.92)
((41, 43), 0.92)
((2, 55), 0.924)
((20, 37), 0.924)
((36, 52), 0.924)
((37, 40), 0.924)
((39, 42), 0.924)
((39, 44), 0.924)
((39, 54), 0.924)
((40, 41), 0.924)
((40, 46), 0.924)
((28, 37), 0.928)
((34, 37), 0.928)
((37, 49), 0.928)
((38, 44), 0.928)
((38, 54), 0.928)
((39, 56), 0.928)
((42, 45), 0.928)
((18, 37), 0.9319999999999999)
((23, 37), 0.9319999999999999)
((33, 37), 0.9319999999999999)
((37, 42), 0.9319999999999999)
((37, 48), 0.9319999999999999)
((37, 52), 0.9319999999999999)
((40, 43), 0.9319999999999999)
((40, 47), 0.9319999999999999)
((3, 55), 0.9359999999999999)
((37, 39), 0.9359999999999999)
((37, 53), 0.9359999999999999)
((38, 46), 0.9359999999999999)
((40, 48), 0.9359999999999999)
((40, 50), 0.9359999999999999)
((1, 55), 0.94)
((8, 55), 0.94)
((37, 54), 0.94)
((37, 57), 0.94)
((38, 50), 0.94)
((40, 58), 0.94)
((9, 55), 0.944)
((37, 55), 0.944)
((41, 51), 0.944)
((42, 44), 0.944)
((42, 50), 0.944)
((42, 54), 0.944)
((37, 38), 0.948)
((37, 46), 0.948)
((37, 58), 0.948)
((40, 53), 0.948)
((41, 46), 0.948)
((43, 45), 0.948)
((43, 51), 0.948)
((0, 55), 0.952)
((40, 44), 0.952)
((40, 51), 0.952)
((41, 55), 0.952)
((41, 58), 0.952)
((42, 49), 0.952)
((37, 56), 0.956)
((38, 52), 0.956)
((40, 45), 0.956)
((40, 52), 0.956)
((40, 57), 0.956)
((41, 49), 0.956)
((42, 43), 0.956)
((42, 57), 0.956)
((11, 55), 0.96)
((37, 43), 0.96)
((40, 56), 0.96)
((41, 57), 0.96)
((42, 52), 0.96)
((42, 53), 0.96)
((43, 50), 0.96)
((43, 54), 0.96)
((43, 56), 0.96)
((3, 47), 0.964)
((38, 53), 0.964)
((41, 47), 0.964)
((41, 56), 0.964)
((42, 48), 0.964)
((42, 51), 0.964)
((42, 56), 0.964)
((43, 53), 0.964)
((43, 57), 0.964)
((37, 45), 0.968)
((38, 49), 0.968)
((40, 54), 0.968)
((41, 45), 0.968)
((41, 52), 0.968)
((41, 53), 0.968)
((42, 58), 0.968)
((43, 44), 0.968)
((43, 58), 0.968)
((43, 47), 0.972)
((43, 48), 0.972)
((15, 55), 0.976)
((41, 44), 0.976)
((41, 54), 0.976)
((46, 51), 0.976)
((2, 47), 0.98)
((18, 55), 0.98)
((23, 47), 0.98)
((33, 55), 0.98)
((41, 48), 0.98)
((43, 55), 0.98)
((44, 50), 0.98)
((44, 54), 0.98)
((44, 56), 0.98)
((44, 57), 0.98)
((11, 47), 0.984)
((19, 55), 0.984)
((27, 55), 0.984)
((30, 55), 0.984)
((34, 47), 0.984)
((34, 55), 0.984)
((41, 50), 0.984)
((43, 49), 0.984)
((44, 51), 0.984)
((45, 47), 0.984)
((51, 52), 0.984)
((51, 54), 0.984)
((51, 57), 0.984)
((10, 55), 0.988)
((14, 55), 0.988)
((16, 55), 0.988)
((19, 47), 0.988)
((23, 55), 0.988)
((31, 47), 0.988)
((38, 55), 0.988)
((42, 46), 0.988)
((43, 52), 0.988)
((44, 45), 0.988)
((44, 46), 0.988)
((44, 52), 0.988)
((44, 58), 0.988)
((45, 46), 0.988)
((45, 54), 0.988)
((46, 50), 0.988)
((51, 56), 0.988)
((10, 47), 0.992)
((14, 47), 0.992)
((16, 47), 0.992)
((28, 55), 0.992)
((38, 47), 0.992)
((39, 47), 0.992)
((42, 55), 0.992)
((43, 46), 0.992)
((44, 48), 0.992)
((44, 53), 0.992)
((45, 48), 0.992)
((45, 50), 0.992)
((45, 51), 0.992)
((45, 56), 0.992)
((45, 57), 0.992)
((46, 48), 0.992)
((46, 57), 0.992)
((47, 53), 0.992)
((47, 54), 0.992)
((47, 56), 0.992)
((51, 58), 0.992)
((8, 47), 0.996)
((17, 55), 0.996)
((20, 55), 0.996)
((24, 55), 0.996)
((31, 55), 0.996)
((36, 55), 0.996)
((39, 55), 0.996)
((44, 47), 0.996)
((45, 49), 0.996)
((45, 52), 0.996)
((45, 53), 0.996)
((46, 47), 0.996)
((46, 49), 0.996)
((46, 52), 0.996)
((46, 53), 0.996)
((46, 54), 0.996)
((46, 56), 0.996)
((46, 58), 0.996)
((47, 49), 0.996)
((47, 50), 0.996)
((47, 52), 0.996)
((47, 58), 0.996)
((48, 58), 0.996)
((49, 51), 0.996)
((50, 51), 0.996)
((50, 57), 0.996)
((15, 47), 1.0)
((30, 47), 1.0)
((40, 55), 1.0)
((42, 47), 1.0)
((44, 49), 1.0)
((44, 55), 1.0)
((45, 55), 1.0)
((45, 58), 1.0)
((46, 55), 1.0)
((47, 48), 1.0)
((47, 51), 1.0)
((47, 55), 1.0)
((47, 57), 1.0)
((48, 49), 1.0)
((48, 50), 1.0)
((48, 51), 1.0)
((48, 52), 1.0)
((48, 53), 1.0)
((48, 54), 1.0)
((48, 55), 1.0)
((48, 56), 1.0)
((48, 57), 1.0)
((49, 50), 1.0)
((49, 52), 1.0)
((49, 53), 1.0)
((49, 54), 1.0)
((49, 55), 1.0)
((49, 56), 1.0)
((49, 57), 1.0)
((49, 58), 1.0)
((50, 52), 1.0)
((50, 53), 1.0)
((50, 54), 1.0)
((50, 55), 1.0)
((50, 56), 1.0)
((50, 58), 1.0)
((51, 53), 1.0)
((51, 55), 1.0)
((52, 53), 1.0)
((52, 54), 1.0)
((52, 55), 1.0)
((52, 56), 1.0)
((52, 57), 1.0)
((52, 58), 1.0)
((53, 54), 1.0)
((53, 55), 1.0)
((53, 56), 1.0)
((53, 57), 1.0)
((53, 58), 1.0)
((54, 55), 1.0)
((54, 56), 1.0)
((54, 57), 1.0)
((54, 58), 1.0)
((55, 56), 1.0)
((55, 57), 1.0)
((55, 58), 1.0)
((56, 57), 1.0)
((56, 58), 1.0)
((57, 58), 1.0)
